Dpto,Mpio,Zona,Puesto,Mesa,Votos_Cepeda,Votos_Espriella,Total_Votos,Anomalia
11,091,99,15,000001,233,6,239,Polarización Extrema (>95%)
11,091,99,15,000002,86,0,86,Polarización Extrema (>95%)
11,091,99,40,000001,201,0,201,Polarización Extrema (>95%)
11,091,99,70,000003,181,3,184,Polarización Extrema (>95%)
11,091,99,70,000005,146,7,153,Polarización Extrema (>95%)
11,091,99,86,000001,286,0,286,Polarización Extrema (>95%)
11,094,00,00,000007,277,8,287,Polarización Extrema (>95%)
11,094,00,00,000012,282,13,296,Polarización Extrema (>95%)
11,094,00,00,000013,291,5,299,Polarización Extrema (>95%)
11,094,00,00,000017,289,9,303,Polarización Extrema (>95%)
11,094,00,00,000021,275,10,286,Polarización Extrema (>95%)
11,094,00,00,000022,287,10,299,Polarización Extrema (>95%)
11,094,00,00,000024,257,8,267,Polarización Extrema (>95%)
11,094,99,03,000001,293,7,303,Polarización Extrema (>95%)
11,094,99,03,000002,307,6,315,Polarización Extrema (>95%)
11,094,99,17,000006,295,0,296,Polarización Extrema (>95%)
11,094,99,17,000015,269,11,283,Polarización Extrema (>95%)
11,094,99,17,000018,279,9,292,Polarización Extrema (>95%)
11,097,00,00,000009,225,7,234,Polarización Extrema (>95%)
11,097,99,13,000005,216,21,240,Clonada (Idéntica a mesa anterior)
11,098,00,02,000023,203,6,210,Polarización Extrema (>95%)
11,004,99,05,000001,226,3,236,Polarización Extrema (>95%)
11,004,99,12,000001,276,3,279,Polarización Extrema (>95%)
11,004,99,17,000001,241,2,245,Polarización Extrema (>95%)
11,004,99,17,000002,241,0,246,Polarización Extrema (>95%)
11,004,99,17,000003,309,0,313,Polarización Extrema (>95%)
11,004,99,17,000005,275,0,286,Polarización Extrema (>95%)
11,004,99,60,000001,98,0,99,Polarización Extrema (>95%)
11,005,99,75,000001,279,4,291,Polarización Extrema (>95%)
11,005,99,75,000002,310,0,316,Polarización Extrema (>95%)
11,005,99,75,000003,281,4,287,Polarización Extrema (>95%)
11,005,99,75,000004,274,2,285,Polarización Extrema (>95%)
11,005,99,75,000005,212,6,221,Polarización Extrema (>95%)
11,007,99,22,000001,194,3,197,Polarización Extrema (>95%)
11,007,99,60,000001,157,1,159,Polarización Extrema (>95%)
11,007,99,74,000001,141,1,143,Polarización Extrema (>95%)
11,007,99,83,000001,162,0,165,Polarización Extrema (>95%)
11,007,99,85,000001,180,1,184,Polarización Extrema (>95%)
11,010,99,60,000001,121,121,265,Empate Exacto (Estadísticamente Inviable)
11,007,99,28,000001,203,0,213,Polarización Extrema (>95%)
11,007,99,30,000001,158,0,164,Polarización Extrema (>95%)
11,007,99,52,000001,168,0,169,Polarización Extrema (>95%)
11,004,99,16,000001,171,1,173,Polarización Extrema (>95%)
11,006,99,10,000002,274,8,287,Polarización Extrema (>95%)
11,006,99,10,000005,144,2,149,Polarización Extrema (>95%)
11,007,99,11,000001,92,0,95,Polarización Extrema (>95%)
11,007,99,76,000001,113,1,118,Polarización Extrema (>95%)
11,016,99,13,000001,279,0,281,Polarización Extrema (>95%)
11,016,99,13,000002,307,2,313,Polarización Extrema (>95%)
11,016,99,13,000003,295,3,300,Polarización Extrema (>95%)
11,016,99,13,000004,218,2,223,Polarización Extrema (>95%)
11,016,99,26,000001,312,0,321,Polarización Extrema (>95%)
11,016,99,26,000002,298,0,298,Polarización Extrema (>95%)
11,016,99,26,000003,126,1,129,Polarización Extrema (>95%)
11,007,99,42,000001,107,0,107,Polarización Extrema (>95%)
11,007,99,48,000001,212,0,220,Polarización Extrema (>95%)
11,007,99,69,000001,92,0,92,Polarización Extrema (>95%)
11,005,99,02,000001,66,0,68,Polarización Extrema (>95%)
11,005,99,08,000001,300,5,308,Polarización Extrema (>95%)
11,005,99,08,000002,289,12,301,Polarización Extrema (>95%)
11,005,99,08,000003,193,4,201,Polarización Extrema (>95%)
11,005,99,10,000001,53,0,53,Polarización Extrema (>95%)
11,006,99,12,000001,286,1,289,Polarización Extrema (>95%)
11,007,99,24,000001,67,2,70,Polarización Extrema (>95%)
11,007,99,33,000001,158,1,164,Polarización Extrema (>95%)
11,019,99,03,000001,318,3,325,Polarización Extrema (>95%)
11,019,99,03,000002,309,2,316,Polarización Extrema (>95%)
11,019,99,03,000003,170,4,176,Polarización Extrema (>95%)
11,028,99,01,000001,52,0,52,Polarización Extrema (>95%)
11,028,99,15,000001,203,4,211,Polarización Extrema (>95%)
11,028,99,15,000002,101,3,105,Polarización Extrema (>95%)
11,028,99,19,000001,205,3,212,Polarización Extrema (>95%)
11,028,99,19,000002,209,1,210,Polarización Extrema (>95%)
11,028,99,19,000003,78,0,78,Polarización Extrema (>95%)
11,031,99,42,000001,263,7,272,Polarización Extrema (>95%)
11,034,99,03,000001,299,3,308,Polarización Extrema (>95%)
11,040,99,29,000001,253,7,262,Polarización Extrema (>95%)
11,052,99,07,000004,143,5,150,Polarización Extrema (>95%)
11,055,99,17,000001,213,5,220,Polarización Extrema (>95%)
11,055,99,17,000002,235,3,240,Polarización Extrema (>95%)
11,055,99,17,000003,216,2,218,Polarización Extrema (>95%)
11,055,99,17,000004,71,2,74,Polarización Extrema (>95%)
11,055,99,29,000001,248,0,248,Polarización Extrema (>95%)
11,055,99,29,000002,125,0,125,Polarización Extrema (>95%)
11,055,99,53,000001,247,3,254,Polarización Extrema (>95%)
11,055,99,53,000002,230,3,234,Polarización Extrema (>95%)
11,055,99,53,000003,236,3,241,Polarización Extrema (>95%)
11,058,99,06,000001,168,0,169,Polarización Extrema (>95%)
11,058,99,13,000001,270,3,277,Polarización Extrema (>95%)
11,058,99,21,000001,259,5,265,Polarización Extrema (>95%)
11,058,99,21,000002,293,5,304,Polarización Extrema (>95%)
11,058,99,21,000003,292,2,300,Polarización Extrema (>95%)
11,058,99,21,000004,179,1,181,Polarización Extrema (>95%)
11,058,99,45,000001,313,0,320,Polarización Extrema (>95%)
11,058,99,45,000002,300,2,309,Polarización Extrema (>95%)
11,082,99,05,000002,262,10,273,Polarización Extrema (>95%)
11,082,99,05,000003,288,8,298,Polarización Extrema (>95%)
11,082,99,05,000004,280,3,285,Polarización Extrema (>95%)
11,082,99,05,000005,270,6,276,Polarización Extrema (>95%)
11,082,99,05,000006,272,7,281,Polarización Extrema (>95%)
11,082,99,05,000007,229,9,240,Polarización Extrema (>95%)
11,082,99,16,000001,263,6,271,Polarización Extrema (>95%)
11,082,99,19,000001,277,10,290,Polarización Extrema (>95%)
11,082,99,19,000002,286,2,291,Polarización Extrema (>95%)
11,082,99,19,000003,292,4,301,Polarización Extrema (>95%)
11,087,99,45,000001,255,7,265,Polarización Extrema (>95%)
11,091,99,02,000001,150,0,151,Polarización Extrema (>95%)
11,091,99,14,000001,77,0,77,Polarización Extrema (>95%)
11,091,99,14,000002,187,0,187,Polarización Extrema (>95%)
11,091,99,87,000001,208,0,208,Polarización Extrema (>95%)
11,094,99,01,000001,309,8,318,Polarización Extrema (>95%)
11,094,99,01,000002,98,0,98,Polarización Extrema (>95%)
11,007,99,23,000001,280,0,280,Polarización Extrema (>95%)
11,007,99,23,000002,217,3,224,Polarización Extrema (>95%)
11,007,99,40,000001,253,0,262,Polarización Extrema (>95%)
11,007,99,80,000001,193,0,195,Polarización Extrema (>95%)
11,007,99,78,000001,50,0,50,Polarización Extrema (>95%)
11,007,99,08,000001,177,0,177,Polarización Extrema (>95%)
11,028,99,14,000001,227,7,235,Polarización Extrema (>95%)
11,028,99,17,000001,177,4,181,Polarización Extrema (>95%)
11,028,99,35,000001,196,5,201,Polarización Extrema (>95%)
11,028,99,35,000002,150,3,153,Polarización Extrema (>95%)
11,031,99,05,000002,283,9,296,Polarización Extrema (>95%)
11,034,99,32,000001,335,0,335,Polarización Extrema (>95%)
11,055,99,33,000001,271,4,280,Polarización Extrema (>95%)
11,055,99,49,000001,226,4,233,Polarización Extrema (>95%)
11,055,99,49,000002,240,8,251,Polarización Extrema (>95%)
11,055,99,49,000003,86,0,88,Polarización Extrema (>95%)
11,076,99,25,000001,281,5,287,Polarización Extrema (>95%)
11,076,99,25,000002,299,5,305,Polarización Extrema (>95%)
11,076,99,25,000003,304,2,306,Polarización Extrema (>95%)
11,076,99,25,000004,94,0,94,Polarización Extrema (>95%)
11,091,99,25,000001,188,0,191,Polarización Extrema (>95%)
11,091,99,30,000001,106,0,106,Polarización Extrema (>95%)
11,094,99,09,000001,308,4,314,Polarización Extrema (>95%)
11,094,99,09,000002,308,10,321,Polarización Extrema (>95%)
11,094,99,09,000003,296,9,309,Polarización Extrema (>95%)
11,094,99,09,000005,299,6,309,Polarización Extrema (>95%)
11,094,99,09,000006,287,4,297,Polarización Extrema (>95%)
11,094,99,09,000007,67,1,68,Polarización Extrema (>95%)
11,097,99,09,000002,156,6,164,Polarización Extrema (>95%)
11,019,99,08,000001,275,4,281,Polarización Extrema (>95%)
11,025,99,06,000001,109,3,113,Polarización Extrema (>95%)
11,028,99,41,000001,149,0,149,Polarización Extrema (>95%)
11,031,99,01,000001,250,4,255,Polarización Extrema (>95%)
11,031,99,01,000002,264,0,266,Polarización Extrema (>95%)
11,034,99,05,000002,313,5,321,Polarización Extrema (>95%)
11,034,99,05,000003,306,9,317,Polarización Extrema (>95%)
11,034,99,31,000001,337,0,338,Polarización Extrema (>95%)
11,034,99,31,000002,120,0,121,Polarización Extrema (>95%)
11,043,99,17,000001,238,5,245,Polarización Extrema (>95%)
11,043,99,20,000001,243,0,244,Polarización Extrema (>95%)
11,052,99,27,000001,211,4,221,Polarización Extrema (>95%)
11,055,99,57,000001,181,0,183,Polarización Extrema (>95%)
11,055,99,57,000002,269,3,276,Polarización Extrema (>95%)
11,055,99,57,000003,251,0,253,Polarización Extrema (>95%)
11,055,99,57,000004,157,1,159,Polarización Extrema (>95%)
11,058,99,32,000001,282,5,291,Polarización Extrema (>95%)
11,058,99,32,000002,286,1,292,Polarización Extrema (>95%)
11,058,99,32,000003,82,1,85,Polarización Extrema (>95%)
11,082,99,12,000001,205,0,206,Polarización Extrema (>95%)
11,091,99,04,000001,183,6,192,Polarización Extrema (>95%)
11,091,99,07,000001,173,0,173,Polarización Extrema (>95%)
11,091,99,13,000001,117,2,122,Polarización Extrema (>95%)
11,091,99,18,000001,67,1,69,Polarización Extrema (>95%)
11,091,99,21,000001,250,0,250,Polarización Extrema (>95%)
11,091,99,21,000002,318,1,319,Polarización Extrema (>95%)
11,091,99,21,000003,192,0,192,Polarización Extrema (>95%)
11,098,99,40,000005,158,7,165,Polarización Extrema (>95%)
11,028,99,13,000001,113,0,113,Polarización Extrema (>95%)
11,028,99,39,000001,79,1,80,Polarización Extrema (>95%)
11,034,99,09,000001,271,2,275,Polarización Extrema (>95%)
11,034,99,30,000001,287,3,295,Polarización Extrema (>95%)
11,034,99,30,000002,307,3,313,Polarización Extrema (>95%)
11,034,99,30,000003,279,2,287,Polarización Extrema (>95%)
11,043,99,06,000001,98,0,98,Polarización Extrema (>95%)
11,055,99,64,000001,311,0,319,Polarización Extrema (>95%)
11,055,99,64,000002,92,1,96,Polarización Extrema (>95%)
11,091,99,03,000001,243,4,252,Polarización Extrema (>95%)
11,091,99,03,000002,79,2,83,Polarización Extrema (>95%)
11,091,99,11,000001,220,2,222,Polarización Extrema (>95%)
11,025,99,81,000004,92,2,95,Polarización Extrema (>95%)
11,028,99,05,000001,206,1,207,Polarización Extrema (>95%)
11,028,99,05,000002,77,1,78,Polarización Extrema (>95%)
11,028,99,20,000001,58,0,58,Polarización Extrema (>95%)
11,040,99,11,000001,259,7,267,Polarización Extrema (>95%)
11,040,99,11,000002,111,2,114,Polarización Extrema (>95%)
11,043,99,19,000001,254,0,254,Polarización Extrema (>95%)
11,055,99,62,000001,156,3,160,Polarización Extrema (>95%)
11,091,99,08,000001,110,4,114,Polarización Extrema (>95%)
11,091,99,09,000001,242,0,242,Polarización Extrema (>95%)
11,091,99,09,000002,106,0,106,Polarización Extrema (>95%)
11,094,99,19,000001,135,4,140,Polarización Extrema (>95%)
11,019,99,28,000001,303,2,306,Polarización Extrema (>95%)
11,019,99,28,000002,112,0,112,Polarización Extrema (>95%)
11,028,99,29,000001,160,4,166,Polarización Extrema (>95%)
11,028,99,29,000002,207,6,213,Polarización Extrema (>95%)
11,028,99,36,000001,120,0,120,Polarización Extrema (>95%)
11,028,99,37,000001,190,8,199,Polarización Extrema (>95%)
11,028,99,37,000002,106,4,110,Polarización Extrema (>95%)
11,043,99,08,000001,80,1,81,Polarización Extrema (>95%)
11,055,99,07,000001,246,0,246,Polarización Extrema (>95%)
11,055,99,07,000002,173,1,174,Polarización Extrema (>95%)
11,055,99,35,000001,192,0,197,Polarización Extrema (>95%)
11,058,99,18,000001,261,2,264,Polarización Extrema (>95%)
11,060,99,80,000001,57,2,59,Polarización Extrema (>95%)
11,087,99,01,000002,186,5,191,Polarización Extrema (>95%)
11,091,99,05,000001,270,0,271,Polarización Extrema (>95%)
11,019,99,17,000001,248,7,259,Polarización Extrema (>95%)
11,019,99,17,000002,55,1,56,Polarización Extrema (>95%)
11,028,99,07,000001,195,1,196,Polarización Extrema (>95%)
11,028,99,33,000001,152,0,154,Polarización Extrema (>95%)
11,043,99,14,000001,98,1,100,Polarización Extrema (>95%)
11,043,99,43,000001,100,2,103,Polarización Extrema (>95%)
11,043,99,44,000001,185,7,193,Polarización Extrema (>95%)
11,055,99,63,000001,151,1,153,Polarización Extrema (>95%)
11,025,99,69,000001,164,3,172,Polarización Extrema (>95%)
11,031,99,33,000001,253,2,264,Polarización Extrema (>95%)
11,031,99,33,000002,111,1,112,Polarización Extrema (>95%)
11,043,99,41,000001,62,0,62,Polarización Extrema (>95%)
11,055,99,50,000001,231,3,240,Polarización Extrema (>95%)
11,055,99,50,000002,111,2,114,Polarización Extrema (>95%)
11,091,99,01,000001,75,1,76,Polarización Extrema (>95%)
11,091,99,19,000001,92,0,92,Polarización Extrema (>95%)
11,043,99,09,000001,206,0,209,Polarización Extrema (>95%)
11,055,99,51,000001,132,1,133,Polarización Extrema (>95%)
11,091,99,85,000001,257,0,257,Polarización Extrema (>95%)
11,019,99,09,000001,225,7,233,Polarización Extrema (>95%)
11,019,99,21,000001,290,9,301,Polarización Extrema (>95%)
11,028,99,45,000001,94,0,94,Polarización Extrema (>95%)
11,043,99,15,000001,63,0,63,Polarización Extrema (>95%)
11,043,99,27,000001,182,3,185,Polarización Extrema (>95%)
11,043,99,36,000001,90,1,92,Polarización Extrema (>95%)
11,043,99,46,000001,85,0,86,Polarización Extrema (>95%)
11,028,99,31,000001,79,0,79,Polarización Extrema (>95%)
11,028,99,48,000001,147,0,147,Polarización Extrema (>95%)
11,043,99,22,000001,155,0,155,Polarización Extrema (>95%)
11,043,99,18,000001,91,0,92,Polarización Extrema (>95%)
11,091,99,34,000001,137,0,137,Polarización Extrema (>95%)
11,028,99,49,000001,151,5,158,Polarización Extrema (>95%)
11,091,99,12,000001,106,2,108,Polarización Extrema (>95%)
11,043,99,10,000001,92,2,95,Polarización Extrema (>95%)
11,091,99,20,000001,80,0,80,Polarización Extrema (>95%)
