Departamento,Cod_Dep,Cod_Mun,Mesa,Archivo,Blanco_Puro_Pct,Diagnostico
GUAINIA,50,001,3,E14_PRE_50_001_002_00_01_003_6899_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,5,E14_PRE_50_001_002_00_01_005_6899_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,092,2,E14_PRE_50_092_000_00_00_002_3047_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,1,E14_PRE_50_001_099_00_15_001_6898_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,1,E14_PRE_50_001_001_00_02_001_6898_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,11,E14_PRE_50_001_001_00_02_011_6898_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,15,E14_PRE_50_001_001_00_01_015_6898_Mesa_15.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,070,1,E14_PRE_50_070_099_00_03_001_3048_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,070,2,E14_PRE_50_070_099_00_05_002_3048_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,070,2,E14_PRE_50_070_000_00_00_002_3048_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,13,E14_PRE_50_001_001_00_02_013_6898_Mesa_13.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,22,E14_PRE_50_001_002_00_02_022_6899_Mesa_22.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,087,2,E14_PRE_50_087_000_00_00_002_3047_Mesa_2.pdf,0.01,🟢 ESCANEO REAL
GUAINIA,50,001,17,E14_PRE_50_001_001_00_02_017_6898_Mesa_17.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,7,E14_PRE_50_001_001_00_01_007_6898_Mesa_7.pdf,0.02,🟢 ESCANEO REAL
GUAINIA,50,001,11,E14_PRE_50_001_001_00_01_011_6898_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,087,1,E14_PRE_50_087_099_00_80_001_3047_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,15,E14_PRE_50_001_002_00_01_015_6899_Mesa_15.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,15,E14_PRE_50_001_001_00_02_015_6898_Mesa_15.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,10,E14_PRE_50_001_001_00_02_010_6898_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,19,E14_PRE_50_001_001_00_01_019_6898_Mesa_19.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,4,E14_PRE_50_001_001_00_01_004_6898_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,10,E14_PRE_50_001_001_00_01_010_6898_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,092,1,E14_PRE_50_092_000_00_00_001_3047_Mesa_1.pdf,0.01,🟢 ESCANEO REAL
GUAINIA,50,001,18,E14_PRE_50_001_002_00_02_018_6899_Mesa_18.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,5,E14_PRE_50_001_002_00_02_005_6899_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,092,3,E14_PRE_50_092_000_00_00_003_3047_Mesa_3.pdf,0.01,🟢 ESCANEO REAL
GUAINIA,50,070,1,E14_PRE_50_070_099_00_05_001_3048_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,070,7,E14_PRE_50_070_000_00_00_007_3048_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,14,E14_PRE_50_001_001_00_02_014_6898_Mesa_14.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,6,E14_PRE_50_001_002_00_02_006_6899_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,13,E14_PRE_50_001_001_00_01_013_6898_Mesa_13.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,070,11,E14_PRE_50_070_000_00_00_011_3048_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,6,E14_PRE_50_001_001_00_01_006_6898_Mesa_6.pdf,0.01,🟢 ESCANEO REAL
GUAINIA,50,083,1,E14_PRE_50_083_000_00_00_001_3047_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,13,E14_PRE_50_001_002_00_02_013_6899_Mesa_13.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,20,E14_PRE_50_001_002_00_01_020_6899_Mesa_20.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,1,E14_PRE_50_001_099_00_25_001_6898_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,5,E14_PRE_50_001_001_00_01_005_6898_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,2,E14_PRE_50_001_002_00_01_002_6899_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,15,E14_PRE_50_001_002_00_02_015_6899_Mesa_15.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,001,16,E14_PRE_50_001_002_00_01_016_6899_Mesa_16.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,2,E14_PRE_54_001_099_00_26_002_6943_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAINIA,50,090,1,E14_PRE_50_090_099_00_50_001_3047_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,15,E14_PRE_54_001_001_00_02_015_6941_Mesa_15.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,3,E14_PRE_54_001_002_00_04_003_6942_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,2,E14_PRE_54_007_099_00_05_002_3091_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,1,E14_PRE_54_001_001_00_03_001_6941_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,2,E14_PRE_54_007_099_00_30_002_3091_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,4,E14_PRE_54_001_001_00_04_004_6941_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,8,E14_PRE_54_001_001_00_03_008_6941_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,3,E14_PRE_54_007_099_00_20_003_3091_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,11,E14_PRE_54_001_001_00_02_011_6941_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,17,E14_PRE_54_001_001_00_02_017_6941_Mesa_17.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,7,E14_PRE_54_007_000_00_00_007_3091_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,2,E14_PRE_54_001_099_01_05_002_6943_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,1,E14_PRE_54_001_002_00_06_001_6942_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,1,E14_PRE_54_007_099_00_05_001_3091_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,13,E14_PRE_54_001_002_00_02_013_6942_Mesa_13.pdf,0.02,🟢 ESCANEO REAL
GUAVIARE,54,001,3,E14_PRE_54_001_001_00_03_003_6941_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,8,E14_PRE_54_001_099_00_20_008_6943_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,2,E14_PRE_54_001_001_00_06_002_6941_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,5,E14_PRE_54_001_002_00_02_005_6942_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,10,E14_PRE_54_001_001_00_01_010_6941_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,2,E14_PRE_54_001_099_00_22_002_6943_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,5,E14_PRE_54_001_001_00_03_005_6941_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,1,E14_PRE_54_007_000_00_00_001_3091_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,003,5,E14_PRE_54_003_000_00_01_005_3084_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,7,E14_PRE_54_001_001_00_02_007_6941_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,1,E14_PRE_54_001_002_00_01_001_6942_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,3,E14_PRE_54_007_099_00_17_003_3091_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,3,E14_PRE_54_001_001_00_04_003_6941_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,003,1,E14_PRE_54_003_099_00_10_001_3084_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,5,E14_PRE_54_001_001_00_01_005_6941_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,10,E14_PRE_54_007_000_00_00_010_3091_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,6,E14_PRE_54_001_002_00_01_006_6942_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,2,E14_PRE_54_001_002_00_05_002_6942_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,12,E14_PRE_54_001_002_00_01_012_6942_Mesa_12.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,1,E14_PRE_54_001_099_01_08_001_6943_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,012,3,E14_PRE_54_012_000_00_00_003_3086_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,6,E14_PRE_54_007_000_00_00_006_3091_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,4,E14_PRE_54_001_099_02_10_004_6943_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,5,E14_PRE_54_001_099_00_20_005_6943_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,7,E14_PRE_54_001_001_00_01_007_6941_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,4,E14_PRE_54_007_099_00_20_004_3091_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,5,E14_PRE_54_001_099_02_10_005_6943_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,6,E14_PRE_54_001_002_00_03_006_6942_Mesa_6.pdf,0.01,🟢 ESCANEO REAL
GUAVIARE,54,001,14,E14_PRE_54_001_001_00_02_014_6941_Mesa_14.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,1,E14_PRE_54_001_001_00_05_001_6941_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,2,E14_PRE_54_001_099_01_07_002_6943_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,5,E14_PRE_54_001_099_01_05_005_6943_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,1,E14_PRE_54_007_099_00_30_001_3091_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,1,E14_PRE_54_001_099_00_36_001_6943_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,12,E14_PRE_54_001_002_00_03_012_6942_Mesa_12.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,8,E14_PRE_54_001_002_00_03_008_6942_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,1,E14_PRE_54_001_099_00_31_001_6943_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,1,E14_PRE_54_007_099_00_25_001_3091_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,3,E14_PRE_54_001_001_00_01_003_6941_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,5,E14_PRE_54_001_002_00_01_005_6942_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,5,E14_PRE_54_001_002_00_03_005_6942_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,2,E14_PRE_54_001_002_00_02_002_6942_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,4,E14_PRE_54_001_099_01_05_004_6943_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,8,E14_PRE_54_001_099_01_05_008_6943_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,003,2,E14_PRE_54_003_000_00_01_002_3084_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,2,E14_PRE_54_007_099_00_17_002_3091_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,9,E14_PRE_54_001_001_00_03_009_6941_Mesa_9.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,1,E14_PRE_54_001_002_00_05_001_6942_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,012,5,E14_PRE_54_012_000_00_00_005_3086_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,9,E14_PRE_54_001_001_00_02_009_6941_Mesa_9.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,5,E14_PRE_54_001_001_00_04_005_6941_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,012,1,E14_PRE_54_012_099_00_21_001_3086_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,6,E14_PRE_54_007_099_00_17_006_3091_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,2,E14_PRE_54_007_099_00_07_002_3091_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,11,E14_PRE_54_001_002_00_01_011_6942_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,003,2,E14_PRE_54_003_099_00_10_002_3084_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,6,E14_PRE_54_001_001_00_03_006_6941_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,012,2,E14_PRE_54_012_000_00_00_002_3086_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,8,E14_PRE_54_007_000_00_00_008_3091_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,4,E14_PRE_54_001_001_00_01_004_6941_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,6,E14_PRE_54_001_001_00_02_006_6941_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,1,E14_PRE_54_001_099_00_20_001_6943_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,6,E14_PRE_54_001_001_00_01_006_6941_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,8,E14_PRE_54_001_002_00_02_008_6942_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,2,E14_PRE_54_001_001_00_01_002_6941_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,11,E14_PRE_54_001_001_00_03_011_6941_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,2,E14_PRE_54_001_099_00_21_002_6943_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,6,E14_PRE_54_001_099_02_10_006_6943_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,003,1,E14_PRE_54_003_000_00_01_001_3084_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,5,E14_PRE_54_001_002_00_04_005_6942_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,8,E14_PRE_54_001_002_00_01_008_6942_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,2,E14_PRE_54_007_000_00_00_002_3091_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,3,E14_PRE_54_001_002_00_01_003_6942_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,012,2,E14_PRE_54_012_099_00_08_002_3086_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,3,E14_PRE_54_007_099_00_06_003_3091_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,10,E14_PRE_54_001_002_00_03_010_6942_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,6,E14_PRE_54_001_001_00_04_006_6941_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,4,E14_PRE_54_001_001_00_03_004_6941_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,6,E14_PRE_54_001_002_00_02_006_6942_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,2,E14_PRE_54_001_099_00_20_002_6943_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,012,7,E14_PRE_54_012_000_00_00_007_3086_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,012,1,E14_PRE_54_012_099_00_04_001_3086_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,007,2,E14_PRE_54_007_099_00_06_002_3091_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,067,20,E14_PRE_19_067_000_00_00_020_2617_Mesa_20.pdf,0.0,🟢 ESCANEO REAL
GUAVIARE,54,001,3,E14_PRE_54_001_099_00_21_003_6943_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,19,E14_PRE_19_001_004_05_02_019_6136_Mesa_19.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,050,6,E14_PRE_19_050_000_00_00_006_2609_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,25,E14_PRE_19_001_006_09_02_025_6143_Mesa_25.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,013,2,E14_PRE_19_013_099_00_03_002_2594_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,6,E14_PRE_19_001_002_03_01_006_6133_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,5,E14_PRE_19_001_003_04_07_005_6137_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,043,4,E14_PRE_19_043_000_00_00_004_2604_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,14,E14_PRE_19_001_006_10_03_014_6143_Mesa_14.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,025,16,E14_PRE_19_025_000_00_00_016_2598_Mesa_16.pdf,9.69,🔴 DEEPFAKE SINTÉTICO
HUILA,19,050,8,E14_PRE_19_050_000_00_00_008_2609_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,061,16,E14_PRE_19_061_002_04_05_016_6167_Mesa_16.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,061,1,E14_PRE_19_061_002_03_09_001_6165_Mesa_1.pdf,30.67,🔴 DEEPFAKE SINTÉTICO
HUILA,19,040,29,E14_PRE_19_040_000_00_00_029_2603_Mesa_29.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,022,12,E14_PRE_19_022_001_00_01_012_6148_Mesa_12.pdf,6.95,🔴 DEEPFAKE SINTÉTICO
HUILA,19,061,12,E14_PRE_19_061_001_01_02_012_6164_Mesa_12.pdf,6.54,🔴 DEEPFAKE SINTÉTICO
HUILA,19,001,13,E14_PRE_19_001_005_08_04_013_6141_Mesa_13.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,044,35,E14_PRE_19_044_000_00_01_035_6157_Mesa_35.pdf,0.19,🟢 ESCANEO REAL
HUILA,19,076,6,E14_PRE_19_076_000_00_00_006_2620_Mesa_6.pdf,0.04,🟢 ESCANEO REAL
HUILA,19,064,23,E14_PRE_19_064_000_00_00_023_6170_Mesa_23.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,022,2,E14_PRE_19_022_002_00_01_002_6149_Mesa_2.pdf,7.39,🔴 DEEPFAKE SINTÉTICO
HUILA,19,044,1,E14_PRE_19_044_000_00_01_001_6156_Mesa_1.pdf,0.21,🟢 ESCANEO REAL
HUILA,19,061,19,E14_PRE_19_061_002_03_01_019_6166_Mesa_19.pdf,5.8,🔴 DEEPFAKE SINTÉTICO
HUILA,19,049,18,E14_PRE_19_049_002_00_01_018_6159_Mesa_18.pdf,33.15,🔴 DEEPFAKE SINTÉTICO
HUILA,19,055,1,E14_PRE_19_055_099_00_07_001_6162_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,013,5,E14_PRE_19_013_000_00_00_005_2594_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,082,2,E14_PRE_19_082_099_00_05_002_2622_Mesa_2.pdf,0.13,🟢 ESCANEO REAL
HUILA,19,094,10,E14_PRE_19_094_000_00_00_010_2626_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,058,27,E14_PRE_19_058_000_00_00_027_2614_Mesa_27.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,076,16,E14_PRE_19_076_000_00_00_016_2620_Mesa_16.pdf,0.05,🟢 ESCANEO REAL
HUILA,19,067,2,E14_PRE_19_067_099_00_11_002_2617_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,013,15,E14_PRE_19_013_000_00_00_015_2594_Mesa_15.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,091,5,E14_PRE_19_091_000_00_00_005_2625_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,034,9,E14_PRE_19_034_001_00_03_009_6151_Mesa_9.pdf,0.01,🟢 ESCANEO REAL
HUILA,19,049,9,E14_PRE_19_049_002_00_03_009_6159_Mesa_9.pdf,32.45,🔴 DEEPFAKE SINTÉTICO
HUILA,19,001,1,E14_PRE_19_001_003_04_01_001_6136_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,058,20,E14_PRE_19_058_000_00_00_020_2614_Mesa_20.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,013,43,E14_PRE_19_013_000_00_00_043_2594_Mesa_43.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,7,E14_PRE_19_001_005_08_04_007_6141_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,034,14,E14_PRE_19_034_002_00_02_014_6151_Mesa_14.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,051,8,E14_PRE_19_051_000_00_00_008_2610_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,034,19,E14_PRE_19_034_002_00_02_019_6151_Mesa_19.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,10,E14_PRE_19_001_003_04_01_010_6136_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,2,E14_PRE_19_001_006_10_06_002_6144_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,061,6,E14_PRE_19_061_002_03_03_006_6165_Mesa_6.pdf,32.95,🔴 DEEPFAKE SINTÉTICO
HUILA,19,001,1,E14_PRE_19_001_003_04_08_001_6137_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,19,E14_PRE_19_001_004_06_03_019_6138_Mesa_19.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,28,E14_PRE_19_001_001_01_01_028_6130_Mesa_28.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,5,E14_PRE_19_001_004_06_05_005_6140_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,088,3,E14_PRE_19_088_099_00_50_003_2624_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,1,E14_PRE_19_001_006_09_01_001_6142_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,034,3,E14_PRE_19_034_099_00_18_003_6152_Mesa_3.pdf,2.35,🔴 DEEPFAKE SINTÉTICO
HUILA,19,034,20,E14_PRE_19_034_002_00_02_020_6151_Mesa_20.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,016,4,E14_PRE_19_016_000_00_00_004_2595_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,061,2,E14_PRE_19_061_099_11_03_002_6167_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,056,9,E14_PRE_19_056_000_00_00_009_2613_Mesa_9.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,022,18,E14_PRE_19_022_001_00_01_018_6148_Mesa_18.pdf,6.47,🔴 DEEPFAKE SINTÉTICO
HUILA,19,064,17,E14_PRE_19_064_000_00_00_017_6170_Mesa_17.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,20,E14_PRE_19_001_005_08_04_020_6141_Mesa_20.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,013,27,E14_PRE_19_013_000_00_00_027_2594_Mesa_27.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,070,32,E14_PRE_19_070_000_00_00_032_6172_Mesa_32.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,022,5,E14_PRE_19_022_001_00_02_005_6148_Mesa_5.pdf,5.19,🔴 DEEPFAKE SINTÉTICO
HUILA,19,037,2,E14_PRE_19_037_000_00_00_002_6154_Mesa_2.pdf,8.38,🔴 DEEPFAKE SINTÉTICO
HUILA,19,047,18,E14_PRE_19_047_000_00_00_018_2607_Mesa_18.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,6,E14_PRE_19_001_004_05_01_006_6137_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,2,E14_PRE_19_001_004_05_09_002_6138_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,001,14,E14_PRE_19_001_001_01_02_014_6131_Mesa_14.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,022,2,E14_PRE_19_022_001_00_02_002_6148_Mesa_2.pdf,4.05,🔴 DEEPFAKE SINTÉTICO
HUILA,19,001,15,E14_PRE_19_001_001_01_01_015_6130_Mesa_15.pdf,0.0,🟢 ESCANEO REAL
HUILA,19,037,18,E14_PRE_19_037_000_00_00_018_6154_Mesa_18.pdf,9.95,🔴 DEEPFAKE SINTÉTICO
HUILA,19,022,2,E14_PRE_19_022_099_00_60_002_6149_Mesa_2.pdf,7.53,🔴 DEEPFAKE SINTÉTICO
HUILA,19,056,29,E14_PRE_19_056_000_00_00_029_2613_Mesa_29.pdf,0.01,🟢 ESCANEO REAL
HUILA,19,049,3,E14_PRE_19_049_099_00_09_003_6160_Mesa_3.pdf,3.01,🔴 DEEPFAKE SINTÉTICO
