codigo,mesas,media_cepeda,var_cepeda,media_espriella,var_espriella,benford_dev_cepeda,benford_dev_espriella,flag_robotic,flag_benford
15067,71,88.92957746478874,489.7806841046278,134.54929577464787,1708.6796780684103,9.035054773082942,11.03129890453834,False,False
64002,160,162.1875,1602.36713836478,43.425,602.1075471698114,12.2,6.733333333333333,False,False
15132,20,114.1,800.6210526315789,121.75,1405.0394736842106,12.28888888888889,12.26666666666667,False,False
54003,23,90.95652173913044,1008.407114624506,67.52173913043478,1198.6245059288538,8.844444444444443,7.74782608695652,False,False
19022,78,93.35897435897436,561.999333999334,124.96153846153847,1648.738761238761,10.664387464387465,11.0985754985755,False,False
31067,45,107.17777777777778,775.8313131313131,87.15555555555555,1435.088888888889,11.40246913580247,6.375308641975309,False,False
72001,66,56.57575757575758,763.8787878787879,84.3030303030303,1453.4452214452215,7.789225589225588,5.886195286195285,False,False
09058,26,65.53846153846153,860.5784615384615,76.61538461538461,1359.9261538461537,8.082051282051284,7.153846153846154,False,False
24013,19,65.36842105263158,508.4678362573099,104.84210526315789,1714.4736842105262,9.869005847953215,10.891228070175437,False,False
44003,73,157.9041095890411,1475.8378995433789,67.78082191780823,749.312404870624,12.184779299847794,6.705327245053273,False,False
26040,22,62.40909090909091,281.0151515151515,126.0909090909091,1945.991341991342,12.515151515151516,10.47070707070707,False,False
68001,64,117.15625,1730.2291666666667,28.453125,499.68030753968253,10.077777777777778,3.93721340388007,False,False
29016,33,105.63636363636364,1298.8636363636363,83.21212121212122,933.6723484848485,10.47070707070707,6.55959595959596,False,False
44022,31,109.61290322580645,1727.9118279569893,33.806451612903224,512.4279569892474,9.021505376344088,6.444444444444446,False,False
31046,24,39.75,402.2826086956522,89.0,1838.5217391304348,6.9407407407407415,8.540740740740743,False,False
12825,71,71.78873239436619,600.0547283702213,111.87323943661971,1641.6551307847083,9.547417840375585,11.270109546165887,False,False
07013,21,75.9047619047619,626.8904761904762,156.23809523809524,1619.1904761904761,7.725925925925925,11.300529100529099,False,False
01118,28,41.214285714285715,260.17460317460313,169.60714285714286,1987.506613756614,8.546031746031746,10.828571428571427,False,False
09078,21,58.19047619047619,287.56190476190477,100.57142857142857,1960.3571428571427,11.375661375661373,7.425396825396825,False,False
31019,690,141.85652173913044,1965.39157569256,22.969565217391306,284.9090868934183,11.249919484702096,2.4690488344393398,False,False
64016,19,180.6315789473684,1985.8011695906434,46.10526315789474,266.4327485380117,10.452631578947367,10.535672514619883,False,False
13060,86,136.56976744186048,1363.2362517099864,74.12790697674419,892.5834473324214,11.657364341085271,7.0928104575163395,False,False
07328,25,102.36,1168.74,145.56,1092.6733333333334,10.311111111111114,13.755555555555555,False,False
15217,22,73.0,508.2857142857143,149.1818181818182,1755.012987012987,12.515151515151514,13.513131313131312,False,False
64030,64,156.1875,1541.8373015873017,55.828125,721.6684027777778,11.713888888888889,6.780555555555555,False,False
19044,68,94.05882352941177,592.414398595259,122.6470588235294,1672.7093942054432,10.781699346405228,10.762189054726369,False,False
13034,45,83.68888888888888,863.6737373737374,111.55555555555556,1403.070707070707,10.382716049382715,11.896296296296295,False,False
29088,18,97.61111111111111,985.6633986928105,98.22222222222223,1281.5947712418301,12.14320987654321,10.908641975308644,False,False
28200,146,103.3972602739726,1538.0204062352384,76.57534246575342,730.2460085025981,9.196955859969558,7.770776255707762,False,False
05118,220,137.6,1208.6520547945204,67.28636363636363,1067.6299501867995,12.806060606060607,5.676767676767677,False,False
29076,91,88.31868131868131,595.2862026862026,110.37362637362638,1683.9477411477412,10.447374847374848,10.113580246913578,False,False
17031,24,135.41666666666666,2111.9057971014495,15.125,170.28804347826087,9.051851851851856,5.711111111111111,False,False
28048,57,63.771929824561404,461.00062656641603,130.8421052631579,1827.0996240601505,10.465107212475633,11.392202729044836,False,False
07076,18,30.333333333333332,147.52941176470588,164.16666666666666,2143.4411764705883,9.153086419753086,9.153086419753086,False,False
13055,116,117.76724137931035,1351.554047976012,97.91379310344827,939.4359820089954,10.887356321839077,9.259003831417624,False,False
07268,22,76.63636363636364,342.8138528138528,160.95454545454547,1950.9978354978355,12.361616161616162,8.59191919191919,False,False
01181,20,42.7,376.85263157894735,139.1,1917.2526315789476,7.000000000000001,13.31111111111111,False,False
03040,67,97.80597014925372,1482.158751696065,81.29850746268657,812.3034825870648,8.572139303482588,7.186069651741294,False,False
64013,15,158.66666666666666,1523.3809523809523,66.4,776.2571428571429,12.918518518518518,9.881481481481481,False,False
01085,13,51.69230769230769,241.73076923076925,144.84615384615384,2058.641025641026,12.114529914529914,13.823931623931623,False,False
40025,123,96.26829268292683,1008.1651339464215,86.8780487804878,1293.3538584566174,9.017524841915085,6.495754290876242,False,False
64001,134,169.1492537313433,1750.9700370328808,53.791044776119406,551.5951071709123,9.89485903814262,7.2832504145937,False,False
40020,12,25.416666666666668,105.90151515151516,127.83333333333333,2197.969696969697,9.977777777777778,14.044444444444443,False,False
01274,27,43.0,347.46153846153845,118.66666666666667,1956.5384615384614,9.105349794238684,9.619753086419754,False,False
07121,19,69.63157894736842,429.2456140350877,162.78947368421052,1876.1754385964912,11.038596491228068,11.62222222222222,False,False
21025,159,76.78616352201257,974.0299339224584,93.9874213836478,1332.6833850808057,7.147589098532496,8.432067510548524,False,False
12150,155,115.46451612903226,1284.4711353162966,77.47741935483872,1026.848512777545,11.356989247311827,6.787813620071685,False,False
19082,34,67.8529411764706,513.7049910873441,146.55882352941177,1799.8297682709447,10.30457516339869,12.43921568627451,False,False
12900,37,85.56756756756756,1169.53003003003,81.78378378378379,1145.1186186186187,7.884684684684682,7.679279279279281,False,False
01150,16,40.6875,297.9625,140.125,2016.9166666666667,8.844444444444443,10.600000000000001,False,False
13032,99,143.5151515151515,1792.8441558441557,48.525252525252526,524.6600700886415,11.492929292929293,7.003591470258137,False,False
05073,35,60.82857142857143,1003.146218487395,75.31428571428572,1317.163025210084,5.75873015873016,6.228571428571429,False,False
48001,471,107.97664543524417,1260.1717938293357,69.58811040339702,1060.217220038849,10.169473932531258,6.111913187072424,False,False
27167,22,65.5909090909091,574.7294372294373,100.04545454545455,1750.7121212121212,8.462626262626266,10.335353535353534,False,False
